e4,e5,Nf3,Nc6,Bc4,Nf6,d3,h6,Nc3,d6,6
d4,d5,Nf3,Nf6,c4,e6,g3,Be7,Bg2,O-O,6
d4,Nf6,c4,e6,Nf3,d5,Nc3,c6,Bg5,h6,6
e4,e5,Nf3,Nc6,Bc4,Nf6,d3,h6,a4,d6,6
d4,d5,c4,e6,Nc3,Be7,cxd5,exd5,Bf4,c6,6
e4,e5,Nf3,Nc6,Bc4,Bc5,d3,Nf6,c3,d6,6
e4,e5,Nf3,Nc6,Bc4,Bc5,d3,Nf6,O-O,O-O,6
d4,Nf6,Nf3,g6,c4,Bg7,Nc3,d6,e4,O-O,6
d4,Nf6,c4,g6,Nc3,Bg7,e4,O-O,Nf3,d6,6
d4,d5,c4,e6,Nc3,Be7,Nf3,Nf6,Bf4,O-O,6
e4,c5,c3,Nf6,e5,Nd5,Nf3,e6,d4,cxd4,6
d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,Be2,Nbd7,6
d4,Nf6,c4,e6,Nf3,c5,d5,exd5,cxd5,d6,6
d4,Nf6,c4,g6,Nc3,Bg7,g3,O-O,Bg2,d6,6
e4,c6,d4,d5,Nd2,dxe4,Nxe4,Nd7,Bc4,Ngf6,6
e4,Nf6,e5,Nd5,d4,d6,c4,Nb6,exd6,cxd6,6
e4,c5,Nf3,e6,g3,Nc6,Bg2,Nf6,Qe2,d6,6
e4,c5,Nf3,e6,d4,cxd4,Nxd4,a6,c4,Qc7,6
e4,c6,d4,d5,e5,Bf5,Bd3,Bxd3,Qxd3,e6,6
d4,Nf6,c4,g6,Nc3,d5,cxd5,Nxd5,Bd2,Bg7,6
Nf3,d5,g3,Nf6,Bg2,c5,O-O,Nc6,d4,e6,6
e4,e5,Nf3,Nc6,Bc4,Nf6,d3,Bc5,O-O,a6,6
Nf3,d5,g3,Nd7,d4,Nb6,Bg2,Bf5,O-O,e6,6
e4,e6,d4,d5,exd5,exd5,Nf3,Nf6,Bd3,Bd6,6
d4,Nf6,Nf3,g6,g3,Bg7,Bg2,d5,O-O,O-O,6
e4,c5,Nf3,d6,d4,cxd4,Qxd4,Nf6,Nc3,Nc6,6
e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Bc5,c3,Nge7,6
c4,e5,Nc3,Nf6,g3,d5,cxd5,Nxd5,Bg2,Nb6,6
e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,Bd7,6
c4,e6,Nc3,d5,d4,Nf6,cxd5,exd5,Bg5,Bb4,6
e4,c5,Nc3,a6,g3,b5,Bg2,Bb7,Nge2,e6,6
Nf3,Nf6,g3,d5,Bg2,e6,O-O,Be7,c4,O-O,6
e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,e5,6
c4,e5,g3,c6,Nf3,e4,Nd4,d5,cxd5,Qxd5,6
d4,Nf6,Nf3,g6,g3,Bg7,Bg2,O-O,O-O,d5,6
e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,e6,6
e4,c5,Nc3,Nc6,Bb5,Nd4,Nf3,a6,Bd3,Nc6,6
e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nf6,Nc3,Bb4,5
d4,Nf6,c4,e6,Nf3,Bb4+,Bd2,c5,Bxb4,cxb4,5
e4,e5,Nf3,Nc6,Bc4,Bc5,d3,Nf6,O-O,a6,5
e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,Nc3,d6,5
e4,e5,Nf3,Nc6,Bc4,Bc5,d3,Nf6,O-O,h6,5
Nf3,d5,g3,g6,c4,dxc4,Na3,Bg7,Nxc4,Nc6,5
e4,e5,Nf3,d5,exd5,e4,Qe2,Nf6,Nc3,Be7,5
e4,d6,d4,Nf6,Nc3,g6,f4,Bg7,Nf3,O-O,5
d4,Nf6,c4,e6,Nf3,d5,Nc3,c5,cxd5,exd5,5
e4,e6,d4,d5,Nd2,Nf6,e5,Nfd7,f4,c5,5
e4,c5,Nf3,Nc6,Bb5,g6,Bxc6,dxc6,h3,Bg7,5
d4,e6,c4,b6,e4,Bb4+,Bd2,Bxd2+,Qxd2,d5,5
e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nxc6,bxc6,5
d4,d5,c4,e6,Nf3,Nf6,Nc3,Nbd7,cxd5,exd5,5
e4,Nf6,e5,Nd5,d4,d6,c4,Nb6,exd6,exd6,5
d4,d5,c4,e6,Nc3,Nf6,cxd5,Nxd5,e4,Nxc3,5
e4,d6,d4,Nf6,Nc3,e5,Nf3,Nbd7,Rg1,g6,5
e4,c5,Nc3,Nc6,g3,g6,Bg2,Bg7,d3,Rb8,5
e4,c5,Nc3,Nc6,g3,g6,Bg2,Bg7,d3,e6,5
e4,e5,Nf3,Nc6,Bb5,Nf6,d3,d6,O-O,a6,5
e4,e5,Nf3,Nc6,Bb5,Nf6,d3,d6,O-O,Be7,5
d4,Nf6,c4,g6,Nf3,Bg7,g3,O-O,Bg2,c6,5
d4,d5,Nc3,Nf6,Bf4,c5,e4,Nxe4,Nxe4,dxe4,5
e4,e5,Nf3,Nc6,Bb5,Nf6,d3,Bc5,Bg5,h6,5
e4,e5,Nf3,Nc6,Bb5,Nf6,d3,Bc5,O-O,Nd4,5
d4,Nf6,c4,g6,Nc3,d5,Nf3,Bg7,cxd5,Nxd5,5
e4,e6,Qe2,c5,Nf3,Nc6,g3,g6,Bg2,Bg7,5
d4,d5,c4,c6,Nc3,Nf6,cxd5,cxd5,Bf4,Nc6,5
e4,c5,c3,Nf6,e5,Nd5,Nf3,Nc6,d4,cxd4,5
e4,e6,d4,d5,Nc3,Nf6,Bg5,Bb4,e5,h6,5
e4,c5,c3,Nf6,e5,Nd5,Nf3,Nc6,Bc4,Nb6,5
d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,Nge2,O-O,5
e4,c5,Nf3,Nf6,Nc3,d5,exd5,Nxd5,Bb5+,Bd7,5
d4,d5,c4,e6,Nc3,c5,cxd5,cxd4,Qa4+,Bd7,5
e4,e5,Nf3,Nc6,Bc4,Bc5,d3,Nf6,Nbd2,d6,5
e4,d6,d4,Nf6,Nc3,g6,Nf3,Bg7,Bc4,O-O,5
e4,e6,d4,d5,Nc3,Nf6,e5,Nfd7,Nce2,c5,5
d4,Nf6,Nf3,d5,c4,e6,g3,Bb4+,Bd2,a5,5
d4,d5,c4,c6,Nc3,Nf6,cxd5,cxd5,Nf3,Nc6,5
e4,c6,d4,d5,Nc3,dxe4,Nxe4,Nd7,Nf3,Ngf6,5
d4,Nf6,Nf3,d5,g3,e6,Bg2,Be7,O-O,O-O,5
e4,g6,d4,Bg7,Nc3,d6,f4,a6,Nf3,b5,5
d4,Nf6,c4,g6,Nc3,Bg7,Nf3,O-O,g3,d6,5
e4,c5,c3,Nf6,e5,Nd5,d4,cxd4,cxd4,e6,5
e4,e5,Nf3,Nc6,Nc3,Nf6,Bb5,Bd6,d3,O-O,5
e4,e5,Nf3,Nc6,Nc3,Nf6,Bb5,d6,d4,exd4,5
Nf3,c5,c4,Nc6,Nc3,g6,e3,Nf6,d4,cxd4,5
d4,d5,c4,e6,Nc3,c6,e4,dxe4,Nxe4,Bb4+,5
e4,c5,Nf3,g6,c3,d5,exd5,Qxd5,d4,Bg7,5
e4,e6,d4,d5,Nc3,Bb4,exd5,exd5,Bd3,Nc6,5
c4,e5,g3,Nf6,Bg2,d5,cxd5,Nxd5,Nf3,Nc6,5
d4,d5,c4,e6,Nf3,Nf6,Nc3,Bb4,Qa4+,Nc6,5
e4,c5,Nf3,a6,c4,Nc6,d4,cxd4,Nxd4,Nf6,5
e4,e6,d4,d5,Nd2,Be7,Ngf3,Nf6,e5,Nfd7,5
d4,Nf6,c4,e6,Nf3,d5,g3,Bb4+,Nc3,O-O,5
d4,Nf6,c4,g6,Nf3,Bg7,g3,c6,Bg2,d5,5
e4,c6,d4,d5,e5,c5,Nf3,cxd4,Qxd4,Nc6,5
e4,c5,Nf3,d6,Bb5+,Bd7,Bxd7+,Qxd7,c4,e5,5
e4,c5,d3,Nc6,g3,g6,Bg2,Bg7,f4,e6,5
d4,d5,Bf4,Nf6,e3,e6,Nf3,c5,c3,Nc6,5
d4,Nf6,c4,e6,g3,c5,Nf3,cxd4,Nxd4,d5,5
d4,d5,c4,e6,Nc3,Nf6,Bg5,Be7,e3,h6,5
e4,e5,Nf3,Nc6,Bb5,a6,Bxc6,dxc6,Nc3,f6,5
d4,Nf6,Nf3,g6,Nbd2,Bg7,e4,d6,Bd3,O-O,5
e4,e5,Nf3,Nc6,Bb5,a6,Ba4,d6,c3,f5,5
e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Bc5,O-O,d6,5
d4,d5,c4,e6,Nf3,Nf6,g3,dxc4,Bg2,Nc6,5
e4,e5,Nc3,Nc6,Bc4,Nf6,d3,Na5,Nge2,Nxc4,5
d4,Nf6,c4,e6,Nc3,Bb4,e3,b6,Bd3,Bb7,5
e4,e5,Nf3,Nc6,d4,exd4,Nxd4,Bc5,Nxc6,Qf6,5
e4,d5,exd5,Qxd5,Nc3,Qd6,d4,c6,Nf3,Bg4,5
d4,Nf6,c4,e6,Nc3,Bb4,Qc2,c5,dxc5,Bxc5,5
e4,e5,Nf3,Nc6,Bb5,a6,Bxc6,dxc6,O-O,Qf6,5
e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nge7,O-O,g6,5
d4,Nf6,c4,e6,Nf3,d5,g3,dxc4,Bg2,c5,5
e4,c5,Nf3,e6,c3,Nf6,e5,Nd5,Bc4,d6,5
d4,Nf6,Nc3,d5,Bf4,g6,e3,Bg7,h4,h5,5
e4,c5,Nc3,e6,Nf3,Nc6,d4,cxd4,Nxd4,Qc7,5
d4,Nf6,c4,e6,Nf3,d5,g3,dxc4,Bg2,Bb4+,5
Nf3,d5,g3,Nf6,Bg2,c6,O-O,Bf5,c4,e6,5
d4,d6,e4,Nf6,Nc3,e5,Nf3,Nbd7,Bc4,Be7,5
d4,Nf6,c4,e6,Nc3,Bb4,a3,Bxc3+,bxc3,c5,5
d4,Nf6,Nc3,d5,Bf4,g6,e3,Bg7,h4,c5,5
e4,c5,Nc3,d6,f4,g6,Nf3,Bg7,Bc4,Nc6,5
d4,Nf6,Nf3,g6,c4,Bg7,g3,O-O,Bg2,d6,5
Nf3,Nf6,g3,g6,Bg2,Bg7,O-O,O-O,c4,d6,5
e4,c5,d3,Nc6,g3,g6,Bg2,Bg7,f4,d6,5
d4,Nf6,c4,e6,Nc3,Bb4,f3,c5,d5,b5,5
e4,e5,Bc4,Nf6,d3,c6,Nf3,d5,Bb3,a5,5
Nf3,d5,e3,Nf6,c4,e6,Nc3,b6,cxd5,exd5,5
e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nb5,d6,5
Nf3,Nf6,c4,g6,Nc3,d5,cxd5,Nxd5,Qb3,Nb6,5
d4,Nf6,c4,g6,f3,d5,cxd5,Nxd5,e4,Nb6,5
d4,Nf6,c4,g6,g3,Bg7,Bg2,O-O,Nc3,Nc6,5
c4,e5,Nc3,Nf6,Nf3,Nc6,e4,Bb4,d3,d6,5
e4,d6,d4,Nf6,Nc3,Nbd7,Nf3,e5,Bc4,Be7,5
e4,e5,Nf3,Nc6,Bb5,d6,d4,exd4,Nxd4,Bd7,5
e4,c6,d4,d5,exd5,cxd5,Bd3,Nc6,c3,g6,5
e4,g6,d4,Bg7,Nf3,d6,Be3,Nf6,Nc3,c6,5
d4,Nf6,c4,c5,d5,e6,Nc3,d6,e4,g6,5
e4,c5,d4,cxd4,c3,dxc3,Nxc3,Nc6,Nf3,d6,5
e4,e6,d4,d5,Bd3,dxe4,Bxe4,Nf6,Bf3,c5,5
e4,c5,d4,cxd4,c3,dxc3,Nxc3,Nc6,Nf3,e6,5
c4,e6,Nc3,d5,d4,Nf6,cxd5,exd5,Bg5,Be7,5
